#./munderdamped_3d_gle --dev=0 --amp=8.0 --omega=5.0 --force=0.0 --mass=1.0 --Dg=0.0001 --tau=0.01 --block=1 --paths=1 --periods=100.0 --trans=80 --samples=1 --spp=100 --algorithm=predcorr --pav=1 --mode=trajectory --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/traj-f0.0-D0.0001-m1.0-a8.0-w5.0-t0.01-t1e2.dat
#t <x> <v> <x^2> <v^2> qnu(q) mu_q Dx Gx EBx
1.133110e+02 -8.941312e+01 -2.656426e+00 7.994706e+03 7.056599e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.133235e+02 -8.944633e+01 -2.632386e+00 8.000646e+03 6.929459e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.133361e+02 -8.947920e+01 -2.598475e+00 8.006528e+03 6.752075e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.133487e+02 -8.951160e+01 -2.562761e+00 8.012327e+03 6.567743e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.133612e+02 -8.954352e+01 -2.519404e+00 8.018042e+03 6.347396e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.133738e+02 -8.957491e+01 -2.473482e+00 8.023665e+03 6.118113e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.133864e+02 -8.960574e+01 -2.433042e+00 8.029188e+03 5.919693e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.133989e+02 -8.963608e+01 -2.398116e+00 8.034626e+03 5.750960e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.134115e+02 -8.966602e+01 -2.368003e+00 8.039996e+03 5.607437e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.134241e+02 -8.969563e+01 -2.344528e+00 8.045307e+03 5.496811e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.134366e+02 -8.972500e+01 -2.329158e+00 8.050575e+03 5.424976e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.134492e+02 -8.975423e+01 -2.324904e+00 8.055823e+03 5.405180e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.134618e+02 -8.978345e+01 -2.326522e+00 8.061069e+03 5.412705e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.134743e+02 -8.981274e+01 -2.337025e+00 8.066329e+03 5.461688e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.134869e+02 -8.984222e+01 -2.355065e+00 8.071624e+03 5.546330e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.134995e+02 -8.987194e+01 -2.376642e+00 8.076966e+03 5.648429e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.135120e+02 -8.990198e+01 -2.405183e+00 8.082366e+03 5.784904e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.135246e+02 -8.993237e+01 -2.431728e+00 8.087832e+03 5.913301e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.135372e+02 -8.996310e+01 -2.457700e+00 8.093360e+03 6.040292e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.135497e+02 -8.999415e+01 -2.485806e+00 8.098947e+03 6.179230e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.135623e+02 -9.002550e+01 -2.503085e+00 8.104590e+03 6.265436e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.135749e+02 -9.005702e+01 -2.515773e+00 8.110267e+03 6.329112e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.135874e+02 -9.008862e+01 -2.517338e+00 8.115960e+03 6.336992e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.136000e+02 -9.012015e+01 -2.499354e+00 8.121641e+03 6.246772e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.136126e+02 -9.015137e+01 -2.466884e+00 8.127269e+03 6.085516e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.136251e+02 -9.018208e+01 -2.420806e+00 8.132808e+03 5.860304e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.136377e+02 -9.021208e+01 -2.354538e+00 8.138220e+03 5.543848e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.136503e+02 -9.024113e+01 -2.271901e+00 8.143462e+03 5.161532e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.136628e+02 -9.026904e+01 -2.170248e+00 8.148500e+03 4.709976e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.136754e+02 -9.029556e+01 -2.048555e+00 8.153287e+03 4.196579e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.136880e+02 -9.032047e+01 -1.915480e+00 8.157787e+03 3.669063e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.137005e+02 -9.034361e+01 -1.771632e+00 8.161967e+03 3.138679e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.137131e+02 -9.036488e+01 -1.613237e+00 8.165811e+03 2.602535e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.137257e+02 -9.038410e+01 -1.447094e+00 8.169286e+03 2.094080e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.137382e+02 -9.040120e+01 -1.276075e+00 8.172377e+03 1.628368e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.137508e+02 -9.041612e+01 -1.097504e+00 8.175075e+03 1.204515e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.137634e+02 -9.042876e+01 -9.171285e-01 8.177361e+03 8.411247e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.137759e+02 -9.043913e+01 -7.346015e-01 8.179237e+03 5.396394e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.137885e+02 -9.044720e+01 -5.477347e-01 8.180695e+03 3.000133e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138011e+02 -9.045293e+01 -3.648265e-01 8.181733e+03 1.330983e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138136e+02 -9.045638e+01 -1.833376e-01 8.182356e+03 3.361268e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138262e+02 -9.045755e+01 -5.837351e-03 8.182568e+03 3.407467e-05 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138388e+02 -9.045652e+01 1.693504e-01 8.182382e+03 2.867954e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138513e+02 -9.045329e+01 3.399870e-01 8.181798e+03 1.155911e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138639e+02 -9.044794e+01 5.130739e-01 8.180831e+03 2.632448e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138764e+02 -9.044045e+01 6.785877e-01 8.179476e+03 4.604812e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138890e+02 -9.043093e+01 8.370373e-01 8.177753e+03 7.006315e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139016e+02 -9.041946e+01 9.868621e-01 8.175678e+03 9.738969e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139142e+02 -9.040614e+01 1.133318e+00 8.173271e+03 1.284410e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139267e+02 -9.039105e+01 1.267660e+00 8.170542e+03 1.606962e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139393e+02 -9.037434e+01 1.392787e+00 8.167522e+03 1.939856e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139519e+02 -9.035612e+01 1.506018e+00 8.164229e+03 2.268090e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139644e+02 -9.033656e+01 1.607419e+00 8.160693e+03 2.583796e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139770e+02 -9.031579e+01 1.697283e+00 8.156941e+03 2.880769e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139895e+02 -9.029401e+01 1.770925e+00 8.153008e+03 3.136177e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140021e+02 -9.027140e+01 1.826386e+00 8.148926e+03 3.335686e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140147e+02 -9.024821e+01 1.864663e+00 8.144740e+03 3.476968e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140273e+02 -9.022466e+01 1.884853e+00 8.140490e+03 3.552670e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140398e+02 -9.020095e+01 1.888911e+00 8.136211e+03 3.567984e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140524e+02 -9.017731e+01 1.875572e+00 8.131948e+03 3.517769e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140649e+02 -9.015395e+01 1.846750e+00 8.127734e+03 3.410486e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140775e+02 -9.013103e+01 1.798203e+00 8.123604e+03 3.233533e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140901e+02 -9.010882e+01 1.736732e+00 8.119599e+03 3.016239e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141026e+02 -9.008744e+01 1.667337e+00 8.115747e+03 2.780012e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141152e+02 -9.006701e+01 1.583839e+00 8.112066e+03 2.508546e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141278e+02 -9.004767e+01 1.491471e+00 8.108583e+03 2.224485e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141404e+02 -9.002955e+01 1.390688e+00 8.105320e+03 1.934013e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141529e+02 -9.001274e+01 1.284747e+00 8.102293e+03 1.650574e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141655e+02 -8.999731e+01 1.171702e+00 8.099517e+03 1.372886e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141780e+02 -8.998332e+01 1.054353e+00 8.096998e+03 1.111660e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141906e+02 -8.997083e+01 9.358218e-01 8.094751e+03 8.757625e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142032e+02 -8.995984e+01 8.076818e-01 8.092772e+03 6.523499e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142157e+02 -8.995048e+01 6.835383e-01 8.091088e+03 4.672246e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142283e+02 -8.994272e+01 5.551561e-01 8.089692e+03 3.081983e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142409e+02 -8.993658e+01 4.218335e-01 8.088588e+03 1.779435e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142534e+02 -8.993212e+01 2.905486e-01 8.087787e+03 8.441848e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142660e+02 -8.992933e+01 1.509011e-01 8.087284e+03 2.277115e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142786e+02 -8.992830e+01 1.414105e-02 8.087099e+03 1.999694e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142911e+02 -8.992902e+01 -1.271675e-01 8.087229e+03 1.617157e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143037e+02 -8.993155e+01 -2.775166e-01 8.087684e+03 7.701547e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143163e+02 -8.993597e+01 -4.283690e-01 8.088479e+03 1.835000e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143288e+02 -8.994229e+01 -5.795783e-01 8.089616e+03 3.359111e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143414e+02 -8.995053e+01 -7.323220e-01 8.091098e+03 5.362955e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143540e+02 -8.996072e+01 -8.898476e-01 8.092932e+03 7.918288e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143665e+02 -8.997291e+01 -1.048849e+00 8.095124e+03 1.100085e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143791e+02 -8.998708e+01 -1.212010e+00 8.097675e+03 1.468969e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143917e+02 -9.000331e+01 -1.373865e+00 8.100596e+03 1.887505e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144042e+02 -9.002159e+01 -1.531838e+00 8.103887e+03 2.346528e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144168e+02 -9.004182e+01 -1.688078e+00 8.107530e+03 2.849606e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144294e+02 -9.006400e+01 -1.845622e+00 8.111524e+03 3.406321e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144419e+02 -9.008810e+01 -1.990934e+00 8.115867e+03 3.963819e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144545e+02 -9.011398e+01 -2.130162e+00 8.120530e+03 4.537589e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144671e+02 -9.014156e+01 -2.257506e+00 8.125500e+03 5.096334e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144796e+02 -9.017065e+01 -2.372519e+00 8.130747e+03 5.628849e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144922e+02 -9.020109e+01 -2.471962e+00 8.136236e+03 6.110595e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145048e+02 -9.023267e+01 -2.555648e+00 8.141934e+03 6.531335e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145173e+02 -9.026517e+01 -2.615460e+00 8.147802e+03 6.840632e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145299e+02 -9.029833e+01 -2.658118e+00 8.153789e+03 7.065593e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145425e+02 -9.033189e+01 -2.684863e+00 8.159851e+03 7.208491e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145550e+02 -9.036567e+01 -2.691981e+00 8.165954e+03 7.246762e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145676e+02 -9.039944e+01 -2.683925e+00 8.172060e+03 7.203454e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145802e+02 -9.043304e+01 -2.664128e+00 8.178136e+03 7.097577e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145927e+02 -9.046631e+01 -2.629466e+00 8.184153e+03 6.914091e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146053e+02 -9.049911e+01 -2.590643e+00 8.190088e+03 6.711433e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146179e+02 -9.053138e+01 -2.547693e+00 8.195931e+03 6.490741e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146304e+02 -9.056310e+01 -2.499087e+00 8.201674e+03 6.245436e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146430e+02 -9.059420e+01 -2.453682e+00 8.207310e+03 6.020557e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146556e+02 -9.062477e+01 -2.411609e+00 8.212850e+03 5.815859e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146681e+02 -9.065487e+01 -2.375036e+00 8.218306e+03 5.640798e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146807e+02 -9.068453e+01 -2.344904e+00 8.223685e+03 5.498573e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146933e+02 -9.071387e+01 -2.326797e+00 8.229007e+03 5.413984e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147058e+02 -9.074303e+01 -2.314559e+00 8.234298e+03 5.357183e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147184e+02 -9.077209e+01 -2.310613e+00 8.239573e+03 5.338934e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147310e+02 -9.080115e+01 -2.314097e+00 8.244849e+03 5.355043e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147435e+02 -9.083030e+01 -2.326182e+00 8.250144e+03 5.411124e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147561e+02 -9.085964e+01 -2.343884e+00 8.255475e+03 5.493793e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147687e+02 -9.088923e+01 -2.369076e+00 8.260852e+03 5.612519e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147812e+02 -9.091915e+01 -2.391606e+00 8.266292e+03 5.719779e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147938e+02 -9.094936e+01 -2.417342e+00 8.271787e+03 5.843543e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148064e+02 -9.097990e+01 -2.443091e+00 8.277342e+03 5.968693e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148189e+02 -9.101072e+01 -2.461854e+00 8.282951e+03 6.060724e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148315e+02 -9.104173e+01 -2.478569e+00 8.288596e+03 6.143303e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148441e+02 -9.107288e+01 -2.473802e+00 8.294269e+03 6.119696e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148566e+02 -9.110390e+01 -2.466633e+00 8.299920e+03 6.084276e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148692e+02 -9.113474e+01 -2.438982e+00 8.305541e+03 5.948631e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148818e+02 -9.116514e+01 -2.398612e+00 8.311082e+03 5.753338e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148943e+02 -9.119491e+01 -2.343657e+00 8.316512e+03 5.492727e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149069e+02 -9.122387e+01 -2.266227e+00 8.321794e+03 5.135786e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149195e+02 -9.125175e+01 -2.170411e+00 8.326883e+03 4.710683e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149320e+02 -9.127835e+01 -2.064013e+00 8.331737e+03 4.260150e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149446e+02 -9.130350e+01 -1.935438e+00 8.336330e+03 3.745921e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149572e+02 -9.132696e+01 -1.798632e+00 8.340613e+03 3.235078e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149697e+02 -9.134861e+01 -1.647697e+00 8.344568e+03 2.714905e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149823e+02 -9.136830e+01 -1.487106e+00 8.348166e+03 2.211485e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149949e+02 -9.138594e+01 -1.317897e+00 8.351390e+03 1.736854e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150074e+02 -9.140141e+01 -1.142526e+00 8.354217e+03 1.305365e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150200e+02 -9.141465e+01 -9.610591e-01 8.356639e+03 9.236346e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150326e+02 -9.142559e+01 -7.775313e-01 8.358639e+03 6.045550e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150451e+02 -9.143423e+01 -5.925033e-01 8.360218e+03 3.510602e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150577e+02 -9.144054e+01 -4.140018e-01 8.361373e+03 1.713975e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150703e+02 -9.144460e+01 -2.313099e-01 8.362115e+03 5.350427e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150828e+02 -9.144639e+01 -5.281946e-02 8.362442e+03 2.789896e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150954e+02 -9.144597e+01 1.231771e-01 8.362365e+03 1.517260e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151080e+02 -9.144334e+01 2.929153e-01 8.361885e+03 8.579934e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151205e+02 -9.143861e+01 4.641079e-01 8.361021e+03 2.153962e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151331e+02 -9.143177e+01 6.261930e-01 8.359769e+03 3.921177e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151457e+02 -9.142293e+01 7.841229e-01 8.358151e+03 6.148487e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151582e+02 -9.141213e+01 9.354810e-01 8.356178e+03 8.751246e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151708e+02 -9.139948e+01 1.078047e+00 8.353864e+03 1.162186e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151834e+02 -9.138508e+01 1.215390e+00 8.351232e+03 1.477174e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151959e+02 -9.136902e+01 1.341830e+00 8.348298e+03 1.800507e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152085e+02 -9.135145e+01 1.453304e+00 8.345087e+03 2.112093e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152211e+02 -9.133257e+01 1.550943e+00 8.341638e+03 2.405424e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152336e+02 -9.131253e+01 1.638891e+00 8.337979e+03 2.685964e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152462e+02 -9.129148e+01 1.707349e+00 8.334135e+03 2.915042e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152588e+02 -9.126968e+01 1.759717e+00 8.330153e+03 3.096602e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152713e+02 -9.124731e+01 1.803464e+00 8.326072e+03 3.252484e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152839e+02 -9.122451e+01 1.824247e+00 8.321911e+03 3.327877e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152965e+02 -9.120156e+01 1.829346e+00 8.317725e+03 3.346506e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153090e+02 -9.117867e+01 1.810960e+00 8.313549e+03 3.279576e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153216e+02 -9.115608e+01 1.784185e+00 8.309432e+03 3.183317e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153342e+02 -9.113393e+01 1.741120e+00 8.305394e+03 3.031498e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153467e+02 -9.111242e+01 1.679931e+00 8.301473e+03 2.822168e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153593e+02 -9.109174e+01 1.609688e+00 8.297706e+03 2.591094e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153718e+02 -9.107202e+01 1.529605e+00 8.294113e+03 2.339693e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153844e+02 -9.105337e+01 1.437424e+00 8.290716e+03 2.066187e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153970e+02 -9.103594e+01 1.336309e+00 8.287543e+03 1.785722e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154096e+02 -9.101981e+01 1.232123e+00 8.284605e+03 1.518126e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154221e+02 -9.100501e+01 1.125868e+00 8.281912e+03 1.267580e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154347e+02 -9.099160e+01 1.005959e+00 8.279472e+03 1.011953e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154473e+02 -9.097971e+01 8.828563e-01 8.277307e+03 7.794353e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154598e+02 -9.096938e+01 7.670580e-01 8.275429e+03 5.883779e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154724e+02 -9.096055e+01 6.372395e-01 8.273821e+03 4.060741e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154849e+02 -9.095336e+01 5.028589e-01 8.272514e+03 2.528670e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154975e+02 -9.094789e+01 3.713303e-01 8.271519e+03 1.378862e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155101e+02 -9.094408e+01 2.339117e-01 8.270826e+03 5.471466e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155226e+02 -9.094201e+01 9.717317e-02 8.270449e+03 9.442625e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155352e+02 -9.094167e+01 -4.232121e-02 8.270388e+03 1.791084e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155478e+02 -9.094313e+01 -1.862928e-01 8.270653e+03 3.470500e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155603e+02 -9.094640e+01 -3.316844e-01 8.271248e+03 1.100146e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155729e+02 -9.095154e+01 -4.824998e-01 8.272183e+03 2.328060e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155855e+02 -9.095856e+01 -6.382988e-01 8.273459e+03 4.074254e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155980e+02 -9.096755e+01 -7.933933e-01 8.275096e+03 6.294730e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156106e+02 -9.097852e+01 -9.514573e-01 8.277090e+03 9.052711e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156232e+02 -9.099149e+01 -1.108203e+00 8.279450e+03 1.228114e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156357e+02 -9.100642e+01 -1.272162e+00 8.282168e+03 1.618397e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
