#./munderdamped_3d_gle --dev=0 --amp=8.0 --omega=5.0 --force=0.0 --mass=1.0 --Dg=0.0001 --tau=0.1 --block=1 --paths=1 --periods=100.0 --trans=80 --samples=1 --spp=100 --algorithm=predcorr --pav=1 --mode=trajectory --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/traj-f0.0-D0.0001-m1.0-a8.0-w5.0-t0.1-t1e2.dat
#t <x> <v> <x^2> <v^2> qnu(q) mu_q Dx Gx EBx
1.138513e+02 -1.655189e+01 -2.102376e+00 2.739650e+02 4.419986e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138639e+02 -1.657763e+01 -1.994805e+00 2.748178e+02 3.979248e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138764e+02 -1.660202e+01 -1.887023e+00 2.756271e+02 3.560857e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.138890e+02 -1.662507e+01 -1.780411e+00 2.763929e+02 3.169862e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139016e+02 -1.664678e+01 -1.675829e+00 2.771154e+02 2.808404e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139142e+02 -1.666721e+01 -1.574313e+00 2.777957e+02 2.478460e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139267e+02 -1.668637e+01 -1.475732e+00 2.784350e+02 2.177785e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139393e+02 -1.670432e+01 -1.380656e+00 2.790343e+02 1.906211e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139519e+02 -1.672110e+01 -1.289069e+00 2.795951e+02 1.661699e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139644e+02 -1.673674e+01 -1.200567e+00 2.801185e+02 1.441361e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139770e+02 -1.675129e+01 -1.115281e+00 2.806058e+02 1.243851e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.139895e+02 -1.676479e+01 -1.032475e+00 2.810581e+02 1.066005e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140021e+02 -1.677726e+01 -9.526159e-01 2.814764e+02 9.074771e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140147e+02 -1.678875e+01 -8.752031e-01 2.818620e+02 7.659804e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140273e+02 -1.679927e+01 -8.001553e-01 2.822155e+02 6.402486e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140398e+02 -1.680887e+01 -7.268654e-01 2.825380e+02 5.283333e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140524e+02 -1.681755e+01 -6.553290e-01 2.828300e+02 4.294561e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140649e+02 -1.682535e+01 -5.856729e-01 2.830923e+02 3.430128e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140775e+02 -1.683228e+01 -5.175831e-01 2.833257e+02 2.678922e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140901e+02 -1.683836e+01 -4.506012e-01 2.835305e+02 2.030414e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141026e+02 -1.684362e+01 -3.851910e-01 2.837074e+02 1.483721e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141152e+02 -1.684805e+01 -3.207947e-01 2.838569e+02 1.029093e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141278e+02 -1.685169e+01 -2.577908e-01 2.839795e+02 6.645610e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141404e+02 -1.685454e+01 -1.955260e-01 2.840755e+02 3.823042e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141529e+02 -1.685662e+01 -1.348014e-01 2.841455e+02 1.817142e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141655e+02 -1.685793e+01 -7.514840e-02 2.841899e+02 5.647283e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141780e+02 -1.685851e+01 -1.703172e-02 2.842094e+02 2.900794e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.141906e+02 -1.685837e+01 3.996309e-02 2.842047e+02 1.597048e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142032e+02 -1.685752e+01 9.498537e-02 2.841761e+02 9.022220e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142157e+02 -1.685600e+01 1.481470e-01 2.841246e+02 2.194754e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142283e+02 -1.685381e+01 1.993420e-01 2.840510e+02 3.973721e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142409e+02 -1.685100e+01 2.486553e-01 2.839561e+02 6.182947e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142534e+02 -1.684758e+01 2.959943e-01 2.838408e+02 8.761265e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142660e+02 -1.684358e+01 3.407706e-01 2.837061e+02 1.161246e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142786e+02 -1.683903e+01 3.832899e-01 2.835529e+02 1.469112e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142911e+02 -1.683396e+01 4.235020e-01 2.833821e+02 1.793539e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143037e+02 -1.682840e+01 4.617054e-01 2.831950e+02 2.131718e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143163e+02 -1.682237e+01 4.974906e-01 2.829922e+02 2.474969e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143288e+02 -1.681591e+01 5.306919e-01 2.827748e+02 2.816339e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143414e+02 -1.680904e+01 5.618327e-01 2.825439e+02 3.156559e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143540e+02 -1.680180e+01 5.910714e-01 2.823005e+02 3.493654e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143665e+02 -1.679420e+01 6.181824e-01 2.820453e+02 3.821494e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143791e+02 -1.678628e+01 6.431731e-01 2.817791e+02 4.136716e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.143917e+02 -1.677805e+01 6.655741e-01 2.815031e+02 4.429888e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144042e+02 -1.676956e+01 6.858318e-01 2.812183e+02 4.703652e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144168e+02 -1.676083e+01 7.037739e-01 2.809255e+02 4.952976e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144294e+02 -1.675189e+01 7.194702e-01 2.806258e+02 5.176374e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144419e+02 -1.674277e+01 7.326493e-01 2.803203e+02 5.367749e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144545e+02 -1.673349e+01 7.435799e-01 2.800098e+02 5.529111e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144671e+02 -1.672409e+01 7.524453e-01 2.796953e+02 5.661740e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144796e+02 -1.671460e+01 7.594392e-01 2.793777e+02 5.767478e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.144922e+02 -1.670502e+01 7.644037e-01 2.790577e+02 5.843130e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145048e+02 -1.669540e+01 7.673929e-01 2.787363e+02 5.888918e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145173e+02 -1.668575e+01 7.682231e-01 2.784142e+02 5.901667e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145299e+02 -1.667610e+01 7.672580e-01 2.780924e+02 5.886849e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145425e+02 -1.666648e+01 7.639951e-01 2.777715e+02 5.836886e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145550e+02 -1.665691e+01 7.591251e-01 2.774526e+02 5.762709e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145676e+02 -1.664741e+01 7.522833e-01 2.771364e+02 5.659301e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145802e+02 -1.663801e+01 7.436368e-01 2.768235e+02 5.529957e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145927e+02 -1.662874e+01 7.330254e-01 2.765149e+02 5.373263e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146053e+02 -1.661961e+01 7.202828e-01 2.762113e+02 5.188073e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146179e+02 -1.661065e+01 7.056179e-01 2.759135e+02 4.978966e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146304e+02 -1.660188e+01 6.890789e-01 2.756225e+02 4.748297e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146430e+02 -1.659333e+01 6.710513e-01 2.753387e+02 4.503099e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146556e+02 -1.658503e+01 6.514104e-01 2.750631e+02 4.243355e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146681e+02 -1.657698e+01 6.298587e-01 2.747962e+02 3.967220e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146807e+02 -1.656921e+01 6.067151e-01 2.745387e+02 3.681032e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.146933e+02 -1.656174e+01 5.824372e-01 2.742911e+02 3.392330e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147058e+02 -1.655458e+01 5.568177e-01 2.740540e+02 3.100460e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147184e+02 -1.654775e+01 5.300410e-01 2.738280e+02 2.809435e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147310e+02 -1.654126e+01 5.026396e-01 2.736133e+02 2.526466e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147435e+02 -1.653512e+01 4.744809e-01 2.734102e+02 2.251321e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147561e+02 -1.652934e+01 4.456498e-01 2.732191e+02 1.986037e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147687e+02 -1.652392e+01 4.169729e-01 2.730399e+02 1.738664e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147812e+02 -1.651886e+01 3.881628e-01 2.728728e+02 1.506703e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147938e+02 -1.651416e+01 3.598920e-01 2.727175e+02 1.295222e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148064e+02 -1.650981e+01 3.329753e-01 2.725738e+02 1.108726e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148189e+02 -1.650579e+01 3.068637e-01 2.724411e+02 9.416531e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148315e+02 -1.650209e+01 2.819085e-01 2.723189e+02 7.947241e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148441e+02 -1.649869e+01 2.589729e-01 2.722068e+02 6.706694e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148566e+02 -1.649557e+01 2.382319e-01 2.721037e+02 5.675443e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148692e+02 -1.649269e+01 2.200202e-01 2.720087e+02 4.840890e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148818e+02 -1.649002e+01 2.043229e-01 2.719208e+02 4.174786e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.148943e+02 -1.648753e+01 1.915032e-01 2.718387e+02 3.667348e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149069e+02 -1.648518e+01 1.822538e-01 2.717613e+02 3.321645e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149195e+02 -1.648293e+01 1.766907e-01 2.716870e+02 3.121960e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149320e+02 -1.648072e+01 1.752680e-01 2.716140e+02 3.071888e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149446e+02 -1.647850e+01 1.777413e-01 2.715409e+02 3.159196e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149572e+02 -1.647622e+01 1.845811e-01 2.714659e+02 3.407020e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149697e+02 -1.647383e+01 1.961646e-01 2.713870e+02 3.848055e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149823e+02 -1.647126e+01 2.125385e-01 2.713024e+02 4.517262e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.149949e+02 -1.646846e+01 2.338736e-01 2.712101e+02 5.469686e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150074e+02 -1.646535e+01 2.606085e-01 2.711077e+02 6.791677e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150200e+02 -1.646187e+01 2.924849e-01 2.709933e+02 8.554742e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150326e+02 -1.645796e+01 3.300332e-01 2.708645e+02 1.089219e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150451e+02 -1.645354e+01 3.728967e-01 2.707191e+02 1.390519e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150577e+02 -1.644856e+01 4.208263e-01 2.705550e+02 1.770948e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150703e+02 -1.644293e+01 4.738918e-01 2.703700e+02 2.245734e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150828e+02 -1.643661e+01 5.322477e-01 2.701622e+02 2.832876e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150954e+02 -1.642953e+01 5.950731e-01 2.699294e+02 3.541120e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151080e+02 -1.642163e+01 6.622143e-01 2.696698e+02 4.385278e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151205e+02 -1.641286e+01 7.332710e-01 2.693819e+02 5.376863e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151331e+02 -1.640318e+01 8.073947e-01 2.690642e+02 6.518863e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151457e+02 -1.639255e+01 8.845168e-01 2.687156e+02 7.823700e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151582e+02 -1.638094e+01 9.632553e-01 2.683351e+02 9.278607e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151708e+02 -1.636833e+01 1.043354e+00 2.679222e+02 1.088587e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151834e+02 -1.635471e+01 1.124116e+00 2.674766e+02 1.263638e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.151959e+02 -1.634008e+01 1.204400e+00 2.669983e+02 1.450580e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152085e+02 -1.632445e+01 1.282872e+00 2.664878e+02 1.645760e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152211e+02 -1.630785e+01 1.359045e+00 2.659460e+02 1.847002e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152336e+02 -1.629032e+01 1.431547e+00 2.653745e+02 2.049326e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152462e+02 -1.627190e+01 1.499764e+00 2.647746e+02 2.249293e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152588e+02 -1.625265e+01 1.562970e+00 2.641487e+02 2.442875e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152713e+02 -1.623265e+01 1.620041e+00 2.634990e+02 2.624532e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152839e+02 -1.621198e+01 1.670407e+00 2.628282e+02 2.790258e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152965e+02 -1.619072e+01 1.713718e+00 2.621393e+02 2.936830e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153090e+02 -1.616895e+01 1.749829e+00 2.614350e+02 3.061901e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153216e+02 -1.614678e+01 1.778703e+00 2.607186e+02 3.163785e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153342e+02 -1.612429e+01 1.801084e+00 2.599927e+02 3.243904e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153467e+02 -1.610155e+01 1.817889e+00 2.592599e+02 3.304719e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153593e+02 -1.607864e+01 1.829055e+00 2.585226e+02 3.345443e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153718e+02 -1.605561e+01 1.836318e+00 2.577826e+02 3.372064e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153844e+02 -1.603251e+01 1.840085e+00 2.570414e+02 3.385912e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.153970e+02 -1.600937e+01 1.842187e+00 2.563000e+02 3.393654e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154096e+02 -1.598621e+01 1.843708e+00 2.555590e+02 3.399258e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154221e+02 -1.596303e+01 1.845647e+00 2.548184e+02 3.406414e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154347e+02 -1.593982e+01 1.849672e+00 2.540777e+02 3.421285e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154473e+02 -1.591653e+01 1.857331e+00 2.533358e+02 3.449678e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154598e+02 -1.589311e+01 1.869243e+00 2.525909e+02 3.494068e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154724e+02 -1.586951e+01 1.886850e+00 2.518413e+02 3.560204e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154849e+02 -1.584565e+01 1.910950e+00 2.510845e+02 3.651731e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.154975e+02 -1.582143e+01 1.942361e+00 2.503178e+02 3.772768e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155101e+02 -1.579678e+01 1.981805e+00 2.495382e+02 3.927552e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155226e+02 -1.577157e+01 2.029635e+00 2.487426e+02 4.119420e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155352e+02 -1.574571e+01 2.086693e+00 2.479275e+02 4.354287e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155478e+02 -1.571908e+01 2.152338e+00 2.470894e+02 4.632557e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155603e+02 -1.569156e+01 2.227065e+00 2.462251e+02 4.959818e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155729e+02 -1.566305e+01 2.310283e+00 2.453312e+02 5.337409e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155855e+02 -1.563346e+01 2.400234e+00 2.444050e+02 5.761126e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155980e+02 -1.560270e+01 2.495638e+00 2.434442e+02 6.228207e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156106e+02 -1.557071e+01 2.594557e+00 2.424472e+02 6.731728e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156232e+02 -1.553748e+01 2.694307e+00 2.414134e+02 7.259291e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156357e+02 -1.550301e+01 2.791588e+00 2.403434e+02 7.792961e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156483e+02 -1.546736e+01 2.882298e+00 2.392393e+02 8.307645e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156609e+02 -1.543064e+01 2.962647e+00 2.381046e+02 8.777277e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156734e+02 -1.539299e+01 3.028889e+00 2.369442e+02 9.174170e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156860e+02 -1.535463e+01 3.076771e+00 2.357646e+02 9.466523e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.156986e+02 -1.531580e+01 3.102194e+00 2.345739e+02 9.623607e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.157111e+02 -1.527681e+01 3.103228e+00 2.333811e+02 9.630022e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.157237e+02 -1.523797e+01 3.078394e+00 2.321959e+02 9.476511e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.157363e+02 -1.519961e+01 3.028054e+00 2.310280e+02 9.169112e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.157488e+02 -1.516203e+01 2.953152e+00 2.298870e+02 8.721107e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.157614e+02 -1.512553e+01 2.856128e+00 2.287815e+02 8.157467e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.157740e+02 -1.509036e+01 2.740181e+00 2.277191e+02 7.508592e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.157865e+02 -1.505675e+01 2.608780e+00 2.267058e+02 6.805733e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.157991e+02 -1.502487e+01 2.466052e+00 2.257466e+02 6.081414e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.158117e+02 -1.499482e+01 2.315536e+00 2.248447e+02 5.361706e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.158242e+02 -1.496670e+01 2.159880e+00 2.240022e+02 4.665083e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.158368e+02 -1.494055e+01 2.002419e+00 2.232200e+02 4.009683e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.158494e+02 -1.491638e+01 1.845075e+00 2.224982e+02 3.404300e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.158619e+02 -1.489417e+01 1.689053e+00 2.218362e+02 2.852899e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.158745e+02 -1.487390e+01 1.536310e+00 2.212330e+02 2.360250e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.158871e+02 -1.485554e+01 1.386288e+00 2.206870e+02 1.921794e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.158996e+02 -1.483904e+01 1.239749e+00 2.201970e+02 1.536978e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.159122e+02 -1.482435e+01 1.097320e+00 2.197614e+02 1.204111e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.159248e+02 -1.481143e+01 9.581953e-01 2.193786e+02 9.181381e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.159373e+02 -1.480024e+01 8.226072e-01 2.190472e+02 6.766825e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.159499e+02 -1.479074e+01 6.902016e-01 2.187659e+02 4.763783e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.159625e+02 -1.478287e+01 5.610329e-01 2.185334e+02 3.147579e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.159750e+02 -1.477662e+01 4.341666e-01 2.183485e+02 1.885006e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.159876e+02 -1.477194e+01 3.095688e-01 2.182103e+02 9.583282e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.160002e+02 -1.476882e+01 1.869042e-01 2.181181e+02 3.493318e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.160127e+02 -1.476724e+01 6.542633e-02 2.180713e+02 4.280605e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.160253e+02 -1.476717e+01 -5.503842e-02 2.180694e+02 3.029228e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.160379e+02 -1.476862e+01 -1.753509e-01 2.181121e+02 3.074794e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.160504e+02 -1.477157e+01 -2.952793e-01 2.181994e+02 8.718985e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.160630e+02 -1.477604e+01 -4.150234e-01 2.183313e+02 1.722444e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.160756e+02 -1.478200e+01 -5.351038e-01 2.185077e+02 2.863361e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.160881e+02 -1.478949e+01 -6.558439e-01 2.187289e+02 4.301312e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.161007e+02 -1.479849e+01 -7.774010e-01 2.189953e+02 6.043523e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.161133e+02 -1.480903e+01 -9.007046e-01 2.193074e+02 8.112687e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.161258e+02 -1.482113e+01 -1.025264e+00 2.196659e+02 1.051166e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.161384e+02 -1.483481e+01 -1.151757e+00 2.200715e+02 1.326545e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.161510e+02 -1.485008e+01 -1.279560e+00 2.205250e+02 1.637273e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.161635e+02 -1.486697e+01 -1.408924e+00 2.210269e+02 1.985068e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.161761e+02 -1.488550e+01 -1.539568e+00 2.215781e+02 2.370271e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.161887e+02 -1.490567e+01 -1.670988e+00 2.221791e+02 2.792200e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
