#./overdamped_3d --dev=1 --amp=250.0 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_2.0_50.0_0.99_1.0_0.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
2.435936e+00 1.027986e+00 9.621952e-01 6.226351e+05 4.954971e+01 4.192138e-02 2.225757e-03
2.511882e+00 1.028975e+00 9.862709e-01 6.310344e+05 5.022039e+01 -5.614942e-02 2.185583e-03
2.590195e+00 1.033079e+00 9.634341e-01 6.245466e+05 4.969932e+01 -5.999053e-02 2.300620e-03
2.670950e+00 1.034039e+00 9.712983e-01 6.510306e+05 5.180494e+01 -5.370384e-02 2.179503e-03
2.754223e+00 1.040618e+00 9.445255e-01 6.105547e+05 4.859096e+01 -1.074861e-01 2.232313e-03
2.840092e+00 1.035360e+00 9.574199e-01 6.425184e+05 5.113076e+01 -5.628288e-02 2.096534e-03
2.928639e+00 1.040683e+00 9.533057e-01 6.374725e+05 5.072937e+01 -2.668661e-02 2.222300e-03
3.019946e+00 1.049832e+00 9.378791e-01 6.140066e+05 4.885993e+01 -5.291843e-02 2.214313e-03
3.114099e+00 1.045532e+00 9.570861e-01 6.032768e+05 4.800272e+01 -7.121104e-02 2.092957e-03
3.211188e+00 1.049199e+00 9.764093e-01 5.989400e+05 4.765895e+01 -1.343560e-02 2.121687e-03
3.311304e+00 1.051812e+00 9.460171e-01 6.262297e+05 4.984033e+01 -6.916916e-02 2.347946e-03
3.414541e+00 1.058465e+00 9.346068e-01 5.975430e+05 4.755550e+01 1.550663e-02 2.368450e-03
3.520998e+00 1.061558e+00 9.682391e-01 6.290639e+05 5.005550e+01 2.256715e-02 2.146244e-03
3.630773e+00 1.063738e+00 9.649518e-01 6.111641e+05 4.864285e+01 1.139104e-02 2.467871e-03
3.743970e+00 1.069768e+00 9.926577e-01 6.419121e+05 5.107951e+01 -5.401391e-02 2.280474e-03
3.860697e+00 1.067639e+00 9.841902e-01 6.708966e+05 5.339044e+01 -8.662754e-02 2.171159e-03
3.981063e+00 1.085862e+00 9.391086e-01 6.389574e+05 5.085001e+01 -8.363169e-02 2.278805e-03
