#./overdamped_3d --dev=0 --amp=120 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=20.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_20.0_5.0_0.99_1.0_0.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
2.590190e+01 5.138127e-01 1.001442e+00 7.750871e+05 6.167963e+01 -5.873978e-03 2.338290e-03
2.670945e+01 5.138550e-01 9.335220e-01 7.301861e+05 5.810691e+01 -8.423656e-02 2.418637e-03
2.754218e+01 4.944352e-01 9.798146e-01 7.480258e+05 5.952546e+01 3.681123e-02 2.339482e-03
2.840087e+01 5.005198e-01 9.810084e-01 7.725342e+05 6.147638e+01 -1.890719e-02 2.495050e-03
2.928633e+01 4.922172e-01 1.002592e+00 7.585013e+05 6.035952e+01 -1.561302e-02 2.338290e-03
3.019939e+01 4.803624e-01 9.799361e-01 7.938476e+05 6.317170e+01 -3.506702e-02 2.420545e-03
3.114093e+01 4.733673e-01 9.698623e-01 7.673964e+05 6.106704e+01 2.076471e-02 2.490520e-03
3.211182e+01 4.685283e-01 1.000449e+00 7.790019e+05 6.199054e+01 -1.079136e-02 2.258062e-03
3.311298e+01 4.655123e-01 9.724771e-01 7.890415e+05 6.278989e+01 -6.814712e-02 2.316713e-03
3.414534e+01 4.560754e-01 1.012594e+00 7.779451e+05 6.190551e+01 8.114934e-03 2.339959e-03
3.520990e+01 4.483975e-01 9.912631e-01 7.263732e+05 5.780273e+01 1.941872e-02 2.516985e-03
3.630765e+01 4.465194e-01 9.334101e-01 7.349636e+05 5.848690e+01 -7.293546e-02 2.274394e-03
3.743962e+01 4.365511e-01 8.788304e-01 6.761316e+05 5.380484e+01 9.552360e-03 2.249241e-03
3.860689e+01 4.260732e-01 9.138911e-01 6.924695e+05 5.510438e+01 4.536390e-03 2.255321e-03
3.981054e+01 4.301229e-01 9.295137e-01 7.435812e+05 5.917110e+01 -2.743661e-02 2.432704e-03
4.105173e+01 4.249903e-01 8.423960e-01 6.761728e+05 5.380870e+01 -4.026771e-03 2.205610e-03
4.233161e+01 4.195620e-01 9.391072e-01 7.481758e+05 5.953788e+01 -4.906172e-02 2.440214e-03
4.365139e+01 4.146391e-01 9.038888e-01 7.056046e+05 5.614987e+01 -4.879618e-02 2.501726e-03
4.501232e+01 4.025817e-01 1.016436e+00 7.996911e+05 6.363751e+01 -8.714432e-02 2.243042e-03
4.641568e+01 3.925209e-01 9.704212e-01 7.842584e+05 6.240959e+01 -2.534604e-02 2.424479e-03
4.786279e+01 4.024841e-01 9.272655e-01 7.851808e+05 6.248328e+01 -2.033198e-02 2.530217e-03
4.935502e+01 3.863136e-01 9.589915e-01 7.628821e+05 6.070810e+01 -3.132993e-02 2.363682e-03
5.089378e+01 3.881803e-01 9.187011e-01 6.779160e+05 5.394732e+01 -9.146154e-03 2.352715e-03
5.248050e+01 3.769711e-01 9.346198e-01 6.901716e+05 5.492167e+01 1.737499e-02 2.486110e-03
5.411670e+01 3.777102e-01 8.971186e-01 7.276171e+05 5.790244e+01 5.132198e-02 2.461910e-03
5.580391e+01 3.782227e-01 9.295145e-01 7.249943e+05 5.769411e+01 -1.538002e-02 2.415776e-03
5.754372e+01 3.707552e-01 1.003542e+00 7.954374e+05 6.329879e+01 -2.104741e-02 2.364039e-03
