#./double_munderdamped_3d --dev=1 --amp=10.0 --omega=1 --mass=0.0 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_g:-3:0:300:1_2.0_50.0_0.99_1.0_10.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
2.089296e-02 1.319034e+00 2.431543e+03 8.985824e-01 5.622296e+05 4.474081e+01 -1.013163e-01 1.092898e+00 2.189407e-05 9.118902e-03
2.137962e-02 1.320737e+00 2.375291e+03 9.637798e-01 6.146109e+05 4.890918e+01 -3.889600e-02 9.414696e-01 2.198044e-05 9.877365e-03
2.187762e-02 1.312251e+00 2.320538e+03 9.495932e-01 5.940821e+05 4.727555e+01 -5.113390e-02 1.039117e+00 2.163673e-05 9.812342e-03
2.238721e-02 1.313866e+00 2.266832e+03 9.301918e-01 5.806748e+05 4.620863e+01 7.290501e-03 9.723479e-01 2.265063e-05 9.494700e-03
2.290868e-02 1.309134e+00 2.214525e+03 9.103109e-01 5.966169e+05 4.747726e+01 7.742113e-03 1.542051e+00 2.517868e-05 9.732993e-03
2.344229e-02 1.298086e+00 2.163047e+03 9.150528e-01 5.703372e+05 4.538599e+01 2.306802e-02 5.401568e-01 2.250920e-05 9.486389e-03
2.398833e-02 1.306957e+00 2.113556e+03 9.426412e-01 5.953613e+05 4.737735e+01 -1.450316e-02 7.320138e-01 2.251878e-05 9.714292e-03
2.454709e-02 1.295214e+00 2.064512e+03 9.920268e-01 6.131886e+05 4.879600e+01 -7.528522e-04 1.141990e+00 2.323130e-05 1.030701e-02
2.511886e-02 1.301523e+00 2.016999e+03 9.943481e-01 5.907459e+05 4.701006e+01 -9.053400e-03 7.163106e-01 2.261741e-05 1.012661e-02
2.570396e-02 1.300691e+00 1.971542e+03 8.894011e-01 5.408452e+05 4.303910e+01 -1.072237e-03 1.304482e+00 2.199965e-05 8.787952e-03
2.630268e-02 1.292100e+00 1.925614e+03 9.627107e-01 6.045680e+05 4.810999e+01 -6.395539e-02 9.427087e-01 2.568255e-05 1.035243e-02
2.691535e-02 1.290401e+00 1.881000e+03 1.015530e+00 5.941398e+05 4.728014e+01 5.737332e-03 1.132701e+00 2.626659e-05 1.053290e-02
2.754229e-02 1.293120e+00 1.837802e+03 9.188565e-01 5.862280e+05 4.665054e+01 4.083118e-02 9.117197e-01 2.412851e-05 9.953133e-03
2.818383e-02 1.294326e+00 1.795855e+03 9.622502e-01 6.076571e+05 4.835581e+01 1.067233e-03 8.007491e-01 2.490505e-05 1.026865e-02
2.884032e-02 1.286056e+00 1.753932e+03 9.629555e-01 5.586225e+05 4.445377e+01 3.958276e-02 9.502757e-01 2.383750e-05 9.417694e-03
2.951209e-02 1.289106e+00 1.714062e+03 9.412459e-01 6.245422e+05 4.969949e+01 -2.662927e-02 1.137254e+00 2.397704e-05 1.034197e-02
3.019952e-02 1.281742e+00 1.674593e+03 9.470037e-01 6.154589e+05 4.897666e+01 4.517201e-02 8.498678e-01 2.421464e-05 1.065382e-02
3.090295e-02 1.281231e+00 1.636201e+03 9.809381e-01 6.067313e+05 4.828214e+01 -6.963811e-02 1.065796e+00 2.655700e-05 1.066884e-02
3.162278e-02 1.276987e+00 1.598987e+03 9.027760e-01 5.815215e+05 4.627601e+01 -1.373847e-02 5.780592e-01 2.452856e-05 9.656478e-03
3.235937e-02 1.270249e+00 1.561525e+03 9.601949e-01 6.079395e+05 4.837828e+01 -2.528838e-02 6.009387e-01 2.771501e-05 1.059571e-02
3.311311e-02 1.274479e+00 1.526108e+03 1.017728e+00 6.364288e+05 5.064539e+01 -3.113550e-02 6.859919e-01 2.488838e-05 1.090327e-02
3.388442e-02 1.275790e+00 1.491003e+03 9.142516e-01 6.059414e+05 4.821928e+01 -6.079013e-02 6.338477e-01 2.677801e-05 1.049839e-02
3.467369e-02 1.273877e+00 1.456687e+03 9.446059e-01 5.947018e+05 4.732486e+01 5.762555e-02 4.048483e-01 2.385700e-05 9.904736e-03
3.548134e-02 1.266048e+00 1.423330e+03 9.396294e-01 5.980144e+05 4.758847e+01 -2.600892e-02 8.281343e-01 2.688830e-05 1.033623e-02
3.630781e-02 1.268253e+00 1.390911e+03 9.779662e-01 5.682013e+05 4.521602e+01 -2.402670e-02 2.886404e-01 2.860558e-05 1.025001e-02
3.715352e-02 1.259245e+00 1.358472e+03 9.741161e-01 6.130852e+05 4.878777e+01 1.385035e-02 4.143737e-01 2.778374e-05 1.081622e-02
3.801894e-02 1.261099e+00 1.327668e+03 9.257966e-01 5.743857e+05 4.570816e+01 6.922326e-02 5.288524e-01 2.746618e-05 1.001439e-02
3.890451e-02 1.258114e+00 1.297094e+03 9.931348e-01 6.138461e+05 4.884832e+01 4.787687e-03 8.223000e-01 2.843907e-05 1.051428e-02
3.981072e-02 1.250699e+00 1.267324e+03 9.216959e-01 5.632565e+05 4.482253e+01 4.313016e-03 5.147257e-01 2.868434e-05 1.019198e-02
